ITER	INC_DELIVF	TOT_DELIVF	BOOT_ERROR	C_SUM90POP	C_WFCORNSOYA_P	C_WFOTHER_P	C_CONFINED	C_UNCONFINED	C_FOREST	C_BSHRUB
0	9.1423461915978E-01	8.3582493887023E-01	1.0000000000000E+00	1.6509556338936E-01	1.9233034020488E-02	2.0803532913664E-02	2.4777068513930E-01	3.8017723401509E-02	1.5016903788748E+01	2.6871415355154E+02
0	9.4115433305740E-01	8.8577147863273E-01	1.0000000000000E+00	1.6509556338936E-01	2.9318614740861E-02	3.1712665099785E-02	3.7769876837632E-01	5.7953778095857E-02	2.2891594551014E+01	4.0962474953258E+02
0	7.9522637788450E-01	6.3238499208330E-01	1.0000000000000E+00	1.6509556338936E-01	1.9975524330242E-02	2.1606652254095E-02	2.5733585996097E-01	3.9485395698789E-02	1.5596630603237E+01	2.7908784991651E+02
0	8.5005705086333E-01	7.2259698972245E-01	1.0000000000000E+00	1.6509556338936E-01	1.7939977825292E-02	1.9404890500442E-02	2.3111281311214E-01	3.5461753671553E-02	1.4007302263787E+01	2.5064823110703E+02
0	8.5556491568173E-01	7.3199132494549E-01	1.0000000000000E+00	1.6509556338936E-01	2.2637196494716E-02	2.4485666788154E-02	2.9162500722216E-01	4.4746693319679E-02	1.7674829745843E+01	3.1627537747699E+02
0	8.4988533817669E-01	7.2230508804770E-01	1.0000000000000E+00	1.6509556338936E-01	2.3926988511176E-02	2.5880778481796E-02	3.0824082827592E-01	4.7296210784006E-02	1.8681882642336E+01	3.3429569447904E+02
0	8.8036181283874E-01	7.7503692150471E-01	1.0000000000000E+00	1.6509556338936E-01	2.9869898764156E-02	3.2308964950925E-02	3.8480071703469E-01	5.9043495063599E-02	2.3322029974217E+01	4.1732700906836E+02
0	9.3728216927247E-01	8.7849786483611E-01	1.0000000000000E+00	1.6509556338936E-01	3.2860040282188E-02	3.5543270439109E-02	4.2332138994553E-01	6.4954074384721E-02	2.5656693732582E+01	4.5910374310634E+02
0	8.9254889202845E-01	7.9664352466122E-01	1.0000000000000E+00	1.6509556338936E-01	1.5438720766001E-02	1.6699389979668E-02	1.9889022282140E-01	3.0517546796294E-02	1.2054353157043E+01	2.1570194167676E+02
0	8.7255851262451E-01	7.6135835795350E-01	1.0000000000000E+00	1.6509556338936E-01	1.9117530187437E-02	2.0678597461983E-02	2.4628270025762E-01	3.7789408265577E-02	1.4926719892317E+01	2.6710039283665E+02
0	8.8123240316273E-01	7.7657054838395E-01	1.0000000000000E+00	1.6509556338936E-01	1.7264833955993E-02	1.8674616863352E-02	2.2241523274673E-01	3.4127204330461E-02	1.3480158677496E+01	2.4121546490015E+02
0	9.3049065009714E-01	8.6581284991820E-01	1.0000000000000E+00	1.6509556338936E-01	1.3198186912207E-02	1.4275902363418E-02	1.7002641446745E-01	2.6088708567519E-02	1.0304973351339E+01	1.8439834405486E+02
0	9.9901844390936E-01	9.9803785127109E-01	1.0000000000000E+00	1.6509556338936E-01	6.2442522907569E-03	6.7541349905377E-03	8.0441945177001E-02	1.2342943717894E-02	4.8754312909278E+00	8.7241512030063E+01
0	9.4570763049077E-01	8.9436292236847E-01	1.0000000000000E+00	1.6509556338936E-01	2.2049563292806E-02	2.3850049618025E-02	2.8405478814530E-01	4.3585125336803E-02	1.7216013354901E+01	3.0806526573477E+02
0	9.8473693505208E-01	9.6970683125577E-01	1.0000000000000E+00	1.6509556338936E-01	2.2435629505990E-02	2.4267640579714E-02	2.8902830870621E-01	4.4348258105759E-02	1.7517448852456E+01	3.1345918619371E+02
0	8.0263715166336E-01	6.4422639723028E-01	1.0000000000000E+00	1.6509556338936E-01	1.5386582285878E-02	1.6642994062823E-02	1.9821854580318E-01	3.0414485245330E-02	1.2013644107245E+01	2.1497348939312E+02
0	8.6158539228369E-01	7.4232938819664E-01	1.0000000000000E+00	1.6509556338936E-01	1.8217258864755E-02	1.9704813290818E-02	2.3468490231298E-01	3.6009852003390E-02	1.4223799707073E+01	2.5452226053660E+02
0	9.3707209192338E-01	8.7810410546166E-01	1.0000000000000E+00	1.6509556338936E-01	2.1090456124064E-02	2.2812625281781E-02	2.7169903397421E-01	4.1689268915251E-02	1.6467154903303E+01	2.9466510896599E+02
0	9.2376293530944E-01	8.5333796065151E-01	1.0000000000000E+00	1.6509556338936E-01	1.3682656055703E-02	1.4799931477163E-02	1.7626761653079E-01	2.7046353309082E-02	1.0683240582019E+01	1.9116710012724E+02
0	8.9967133121003E-01	8.0940850420123E-01	1.0000000000000E+00	1.6509556338936E-01	1.4734010707839E-02	1.5937135887363E-02	1.8981175429951E-01	2.9124554300105E-02	1.1504124673533E+01	2.0585609174084E+02
0	8.4706276993063E-01	7.1751533620255E-01	1.0000000000000E+00	1.6509556338936E-01	1.7375951495712E-02	1.8794807853102E-02	2.2384671094813E-01	3.4346849129383E-02	1.3566917812920E+01	2.4276794255909E+02
0	9.9522878433958E-01	9.9048033317803E-01	1.0000000000000E+00	1.6509556338936E-01	6.5919762294330E-02	7.1302527884582E-02	8.4921519145067E-01	1.3030285741342E-01	5.1469296372927E+01	9.2099733762079E+02
0	8.7390980190414E-01	7.6371834186413E-01	1.0000000000000E+00	1.6509556338936E-01	1.6979159458671E-02	1.8365615236188E-02	2.1873501433435E-01	3.3562514744280E-02	1.3257107731056E+01	2.3722416635322E+02
0	9.8638158022750E-01	9.7294862181211E-01	1.0000000000000E+00	1.6509556338936E-01	1.7357586117115E-02	1.8774942825167E-02	2.2361011788472E-01	3.4310546490761E-02	1.3552578363245E+01	2.4251135084511E+02
0	9.7370932687866E-01	9.6512631361246E-01	1.0000000000000E+00	1.6509556338936E-01	1.5535009296143E-02	1.6803541077404E-02	2.0013066544002E-01	3.0707879257712E-02	1.2129533993907E+01	2.1704723596815E+02
0	9.9469134163601E-01	9.8941086512565E-01	1.0000000000000E+00	1.6509556338936E-01	1.1654443778587E-02	1.2606102837441E-02	1.5013905330079E-01	2.3037208768038E-02	9.0996387126433E+00	1.6282995141282E+02
0	9.8458135564100E-01	9.6940044587586E-01	1.0000000000000E+00	1.6509556338936E-01	1.7263047335576E-02	1.8672684354076E-02	2.2239221650476E-01	3.4123672737850E-02	1.3478763707421E+01	2.4119050314984E+02
0	8.7277006437174E-01	7.6172758526345E-01	1.0000000000000E+00	1.6509556338936E-01	1.8077715047680E-02	1.9553874838344E-02	2.3288722093172E-01	3.5734017299707E-02	1.4114845702567E+01	2.5257262541149E+02
0	8.8154742259646E-01	7.7712585828647E-01	1.0000000000000E+00	1.6509556338936E-01	2.0828613498522E-02	2.2529401549485E-02	2.6832583104325E-01	4.1171687523675E-02	1.6262711573594E+01	2.9100677719103E+02
0	9.5482008219363E-01	9.1168138936026E-01	1.0000000000000E+00	1.6509556338936E-01	1.4916513696900E-02	1.6134541399969E-02	1.9216285972529E-01	2.9485305918945E-02	1.1646620642966E+01	2.0840593053247E+02
0	9.5513026812815E-01	9.4750690840470E-01	1.0000000000000E+00	1.6509556338936E-01	2.4810175519161E-02	2.6836083295896E-02	3.1961853653773E-01	4.9041996672264E-02	1.9371463616001E+01	3.4663513343732E+02
0	9.3963002985999E-01	8.8290459301468E-01	1.0000000000000E+00	1.6509556338936E-01	1.4881315995054E-02	1.6096469583111E-02	1.9170942327358E-01	2.9415731015072E-02	1.1619138733370E+01	2.0791416617286E+02
0	8.7931037180144E-01	7.7318672995758E-01	1.0000000000000E+00	1.6509556338936E-01	1.1321221091693E-02	1.2245670410244E-02	1.4584629255656E-01	2.2378531206924E-02	8.8394627557982E+00	1.5817433378340E+02
0	8.7303809628543E-01	7.6219551756569E-01	1.0000000000000E+00	1.6509556338936E-01	1.8350765236942E-02	1.9849221302835E-02	2.3640480595750E-01	3.6273752557235E-02	1.4328039752829E+01	2.5638754355735E+02
0	9.7601945787026E-01	9.5261398214136E-01	1.0000000000000E+00	1.6509556338936E-01	1.7485220288813E-02	1.8912999134379E-02	2.2525437256315E-01	3.4562839531527E-02	1.3652233470936E+01	2.4429459047207E+02
0	8.6153395514828E-01	7.4224075587344E-01	1.0000000000000E+00	1.6509556338936E-01	2.9857701730433E-02	3.2295771952243E-02	3.8464358803472E-01	5.9019385323354E-02	2.3312506688306E+01	4.1715659832666E+02
0	9.0160261590343E-01	8.1288727700391E-01	1.0000000000000E+00	1.6509556338936E-01	2.6456196432314E-02	2.8616512229100E-02	3.4082349717843E-01	5.2295667815502E-02	2.0656655419892E+01	3.6963249911218E+02
0	9.0326172793567E-01	8.1588174915332E-01	1.0000000000000E+00	1.6509556338936E-01	2.3088270065061E-02	2.4973573368944E-02	2.9743598886205E-01	4.5638325405018E-02	1.8027022145664E+01	3.2257754761382E+02
0	9.0532976737208E-01	8.1962198768998E-01	1.0000000000000E+00	1.6509556338936E-01	2.8838886608637E-02	3.1193764130874E-02	3.7151864266787E-01	5.7005504858292E-02	2.2517029040514E+01	4.0292223245452E+02
0	9.5093154661253E-01	9.0427080634290E-01	1.0000000000000E+00	1.6509556338936E-01	3.5083631551444E-02	3.7948432001618E-02	4.5196693446370E-01	6.9349422395987E-02	2.7392844987779E+01	4.9017062756805E+02
0	9.0316289944776E-01	8.1570322293889E-01	1.0000000000000E+00	1.6509556338936E-01	2.5703981372455E-02	2.7802874051199E-02	3.3113304269502E-01	5.0808772713371E-02	2.0069335646510E+01	3.5912293349276E+02
0	9.0134667535363E-01	8.1242582917104E-01	1.0000000000000E+00	1.6509556338936E-01	2.4350482108023E-02	2.6338853009785E-02	3.1369650929490E-01	4.8133325843964E-02	1.9012540956163E+01	3.4021253127609E+02
0	9.0905655634098E-01	8.2638382262653E-01	1.0000000000000E+00	1.6509556338936E-01	2.8862504190022E-02	3.1219310237181E-02	3.7182289754075E-01	5.7052189467468E-02	2.2535469342080E+01	4.0325220527025E+02
0	9.6261159140454E-01	9.2662107590638E-01	1.0000000000000E+00	1.6509556338936E-01	2.4167183594331E-02	2.6140587012930E-02	3.1133515547656E-01	4.7771001720478E-02	1.8869423851405E+01	3.3765157781958E+02
0	9.8052462582949E-01	9.6142854185806E-01	1.0000000000000E+00	1.6509556338936E-01	3.1054740773393E-02	3.3590556805356E-02	4.0006451348499E-01	6.1385559021562E-02	2.4247139264755E+01	4.3388101803363E+02
0	9.8609309980529E-01	9.7237960148361E-01	1.0000000000000E+00	1.6509556338936E-01	3.4416598181932E-02	3.7226931137929E-02	4.4337383808595E-01	6.8030904989184E-02	2.6872033974646E+01	4.8085117713252E+02
0	9.8666891988713E-01	9.7351555747123E-01	1.0000000000000E+00	1.6509556338936E-01	2.4850165618987E-02	2.6879338840345E-02	3.2013371133658E-01	4.9121044655666E-02	1.9402687367852E+01	3.4719385474015E+02
0	9.1249917658390E-01	8.3265474726630E-01	1.0000000000000E+00	1.6509556338936E-01	2.4971738806930E-02	2.7010839248138E-02	3.2169988503747E-01	4.9361357017580E-02	1.9497610137950E+01	3.4889241338970E+02
0	9.6613699961001E-01	9.3342070201543E-01	1.0000000000000E+00	1.6509556338936E-01	1.6745465262963E-02	1.8112838431085E-02	2.1572443519628E-01	3.3100574039370E-02	1.3074642330683E+01	2.3395911010038E+02
0	9.1318837468554E-01	8.3391300766081E-01	1.0000000000000E+00	1.6509556338936E-01	2.4110624631856E-02	2.6079409653385E-02	3.1060653133602E-01	4.7659202251452E-02	1.8825263346257E+01	3.3686136480841E+02
0	3.2155497809007E-01	1.0339760393451E-01	1.0000000000000E+00	1.6509556338936E-01	1.6923869233795E-02	1.8305810214693E-02	2.1802273478009E-01	3.3453223174687E-02	1.3213937839788E+01	2.3645167949746E+02
0	9.7253830439998E-01	9.4583075352518E-01	1.0000000000000E+00	1.6509556338936E-01	1.8053354773323E-02	1.9527525393486E-02	2.3257339827320E-01	3.5685864617634E-02	1.4095825515950E+01	2.5223227606790E+02
0	9.3010022239689E-01	8.6508642370274E-01	1.0000000000000E+00	1.6509556338936E-01	2.5102175640217E-02	2.7151927073988E-02	3.2338024516768E-01	4.9619190048188E-02	1.9599453527501E+01	3.5071481037665E+02
0	9.4975368781743E-01	9.0203206752280E-01	1.0000000000000E+00	1.6509556338936E-01	1.8858155827918E-02	2.0398043545244E-02	2.4294129490799E-01	3.7276705867862E-02	1.4724203752741E+01	2.6347654641716E+02
0	9.9081048964246E-01	9.8618131387139E-01	1.0000000000000E+00	1.6509556338936E-01	1.0884232018858E-02	1.1772998415282E-02	1.4021675527921E-01	2.1514739790404E-02	8.4982673491603E+00	1.5206894507078E+02
0	9.1484460311755E-01	8.3694064785331E-01	1.0000000000000E+00	1.6509556338936E-01	2.9380419376934E-02	3.1779516475361E-02	3.7849497021366E-01	5.8075946629260E-02	2.2939850810148E+01	4.1048825242300E+02
0	8.8691161916465E-01	7.8661222020926E-01	1.0000000000000E+00	1.6509556338936E-01	2.4037152196918E-02	2.5999937729359E-02	3.0966001839771E-01	4.7513970110432E-02	1.8767897020933E+01	3.3583484537613E+02
0	8.8456572046125E-01	7.8245651381512E-01	1.0000000000000E+00	1.6509556338936E-01	2.9845503684812E-02	3.2282577859033E-02	3.8448644599890E-01	5.8995273582898E-02	2.3302982612317E+01	4.1698617344722E+02
0	9.3384057894641E-01	8.7205822688696E-01	1.0000000000000E+00	1.6509556338936E-01	1.9418071260879E-02	2.1003679615251E-02	2.5015443820598E-01	3.8383484446628E-02	1.5161378468787E+01	2.7129939961174E+02
0	9.9701552613721E-01	9.9403995935865E-01	1.0000000000000E+00	1.6509556338936E-01	1.0453212069415E-02	1.1306782960396E-02	1.3466411558292E-01	2.0662747473383E-02	8.1617325567335E+00	1.4604695390937E+02
0	8.9170635925470E-01	7.9514023113528E-01	1.0000000000000E+00	1.6509556338936E-01	1.7116424962472E-02	1.8514089336697E-02	2.2050334521165E-01	3.3833845931575E-02	1.3364282858074E+01	2.3914197004589E+02
0	8.2410973324685E-01	6.7915685243220E-01	1.0000000000000E+00	1.6509556338936E-01	2.2095421644464E-02	2.3899652594189E-02	2.8464556104143E-01	4.3675773028016E-02	1.7251818961755E+01	3.0870597526276E+02
0	8.2352689644822E-01	7.2209699777220E-01	1.0000000000000E+00	1.6509556338936E-01	2.4384213246624E-02	2.6375338509231E-02	3.1413105265986E-01	4.8200001808660E-02	1.9038877792178E+01	3.4068380556114E+02
0	9.3479742044114E-01	8.7384621726340E-01	1.0000000000000E+00	1.6509556338936E-01	2.0638876410814E-02	2.2324171228315E-02	2.6588153191874E-01	4.0796636342887E-02	1.6114567313659E+01	2.8835586725832E+02
0	9.5242193998694E-01	9.0710755176848E-01	1.0000000000000E+00	1.6509556338936E-01	2.4783315913633E-02	2.6807030433667E-02	3.1927251609929E-01	4.8988903590198E-02	1.9350491983985E+01	3.4625986471183E+02
0	8.4746033315480E-01	7.1818901627085E-01	1.0000000000000E+00	1.6509556338936E-01	1.9755495631787E-02	2.1368656820542E-02	2.5450132739016E-01	3.9050467429575E-02	1.5424835046075E+01	2.7601372102975E+02
0	9.9180070229817E-01	9.8366863307914E-01	1.0000000000000E+00	1.6509556338936E-01	3.6015241587968E-02	3.8956113890856E-02	4.6396845522150E-01	7.1190925543589E-02	2.8120234034781E+01	5.0318660841320E+02
0	8.9217929927854E-01	7.9598390206115E-01	1.0000000000000E+00	1.6509556338936E-01	1.7619315168993E-02	1.9058043709791E-02	2.2698185769631E-01	3.4827903382546E-02	1.3756933016109E+01	2.4616809582670E+02
0	8.5952235534115E-01	7.3877867933120E-01	1.0000000000000E+00	1.6509556338936E-01	1.8091446657739E-02	1.9568727721228E-02	2.3306411920106E-01	3.5761160419847E-02	1.4125567165800E+01	2.5276447647201E+02
0	8.8393478686394E-01	7.8134070742820E-01	1.0000000000000E+00	1.6509556338936E-01	1.3548130565345E-02	1.4654421129528E-02	1.7453458403684E-01	2.6780438275736E-02	1.0578204821998E+01	1.8928757850656E+02
0	8.8576804438102E-01	7.8458502844657E-01	1.0000000000000E+00	1.6509556338936E-01	1.4825729045672E-02	1.6036343607678E-02	1.9099332114854E-01	2.9305852913465E-02	1.1575737163452E+01	2.0713753363346E+02
0	9.8407408755820E-01	9.6840180980351E-01	1.0000000000000E+00	1.6509556338936E-01	1.4610174085500E-02	1.5803187221438E-02	1.8821642177270E-01	2.8879767832716E-02	1.1407434643182E+01	2.0412590953896E+02
0	8.8294523997648E-01	7.7959229679712E-01	1.0000000000000E+00	1.6509556338936E-01	1.4621319311515E-02	1.5815242525659E-02	1.8836000079838E-01	2.8901798476421E-02	1.1416136691262E+01	2.0428162495918E+02
0	8.8689389277753E-01	7.8658077704609E-01	1.0000000000000E+00	1.6509556338936E-01	1.5342069076617E-02	1.6594846068442E-02	1.9764510178262E-01	3.0326496482060E-02	1.1978888770147E+01	2.1435157350945E+02
0	9.6296087324952E-01	9.2729364340948E-01	1.0000000000000E+00	1.6509556338936E-01	1.6646157721007E-02	1.8005421800123E-02	2.1444509998148E-01	3.2904273931039E-02	1.2997104288507E+01	2.3257163571389E+02
0	8.3767130893357E-01	7.0169322181048E-01	1.0000000000000E+00	1.6509556338936E-01	1.1469437154137E-02	1.2405989251779E-02	1.4775569464575E-01	2.2671508241105E-02	8.9551879371340E+00	1.6024513310294E+02
0	8.6613567593467E-01	7.5019100912681E-01	1.0000000000000E+00	1.6509556338936E-01	2.0200043018495E-02	2.1849504313517E-02	2.6022823508783E-01	3.9929199280656E-02	1.5771931886262E+01	2.8222471065342E+02
0	8.6460783509865E-01	7.4754670851398E-01	1.0000000000000E+00	1.6509556338936E-01	2.2855647812967E-02	2.4721956038431E-02	2.9443921910026E-01	4.5178503599070E-02	1.7845393704977E+01	3.1932746801108E+02
0	8.9526450294027E-01	8.0149853022489E-01	1.0000000000000E+00	1.6509556338936E-01	2.4011033263562E-02	2.5971686019869E-02	3.0932353971183E-01	4.7462341106770E-02	1.8747503696153E+01	3.3546992494491E+02
0	8.6391313027306E-01	7.4634589665819E-01	1.0000000000000E+00	1.6509556338936E-01	2.4020058570501E-02	2.5981448300212E-02	3.0943980875608E-01	4.7480181330129E-02	1.8754550538883E+01	3.3559602193574E+02
0	9.9724089168801E-01	9.9448939605470E-01	1.0000000000000E+00	1.6509556338936E-01	4.8530977078085E-02	5.2493838356480E-02	6.2520314934751E-01	9.5930640012083E-02	3.7892358157283E+01	6.7805008885623E+02
0	9.8582993028712E-01	9.7186065144991E-01	1.0000000000000E+00	1.6509556338936E-01	1.8474965732285E-02	1.9983563554298E-02	2.3800482609957E-01	3.6519258288326E-02	1.4425013890507E+01	2.5812280960749E+02
0	8.5524129081163E-01	7.3143766550914E-01	1.0000000000000E+00	1.6509556338936E-01	1.7140993305314E-02	1.8540663840147E-02	2.2081984832458E-01	3.3882409900296E-02	1.3383465501869E+01	2.3948522641635E+02
0	8.4827692404736E-01	7.1957373987124E-01	1.0000000000000E+00	1.6509556338936E-01	2.4667940879971E-02	2.6682234298660E-02	3.1778619048327E-01	4.8760843050580E-02	1.9260408652448E+01	3.4464790351640E+02
0	9.1460865278079E-01	8.3650898774149E-01	1.0000000000000E+00	1.6509556338936E-01	2.1755742736779E-02	2.3532236754932E-02	2.8026962765542E-01	4.3004333527418E-02	1.6986602071360E+01	3.0396015460541E+02
0	9.1592391397162E-01	8.3891661618509E-01	1.0000000000000E+00	1.6509556338936E-01	2.0106098527583E-02	2.1747888660643E-02	2.5901798969163E-01	3.9743500255386E-02	1.5698581244861E+01	2.8091216608404E+02
0	9.3726362580186E-01	8.7846310425124E-01	1.0000000000000E+00	1.6509556338936E-01	2.2118573143404E-02	2.3924694559470E-02	2.8494381157996E-01	4.3721536337230E-02	1.7269895352187E+01	3.0902943621199E+02
0	8.7957369981064E-01	7.9726218517647E-01	1.0000000000000E+00	1.6509556338936E-01	1.7423837380166E-02	1.8846603922942E-02	2.2446360365404E-01	3.4441504622016E-02	1.3604306491114E+01	2.4343697974243E+02
0	9.8127831878215E-01	9.6290713891193E-01	1.0000000000000E+00	1.6509556338936E-01	1.8482917488452E-02	1.9992164621658E-02	2.3810726506326E-01	3.6534976435873E-02	1.4431222518703E+01	2.5823390749383E+02
0	9.1458418934786E-01	8.3646423940508E-01	1.0000000000000E+00	1.6509556338936E-01	1.3961509036615E-02	1.5101554567949E-02	1.7985995635923E-01	2.7597558880011E-02	1.0900965376822E+01	1.9506309192193E+02
0	9.0803306626153E-01	8.2452404942431E-01	1.0000000000000E+00	1.6509556338936E-01	1.6275426603383E-02	1.7604418141553E-02	2.0966913468561E-01	3.2171453874092E-02	1.2707642234890E+01	2.2739196939804E+02
0	9.7207135796406E-01	9.4492272497408E-01	1.0000000000000E+00	1.6509556338936E-01	2.0367836712596E-02	2.2030999424180E-02	2.6238984716137E-01	4.0260875200538E-02	1.5902943028758E+01	2.8456903866915E+02
0	9.9669282781913E-01	9.9339659302609E-01	1.0000000000000E+00	1.6509556338936E-01	2.3799536488398E-02	2.5742919195114E-02	3.0659892014159E-01	4.7044277794973E-02	1.8582369754161E+01	3.3251499974399E+02
0	9.7540581844727E-01	9.5141651066079E-01	1.0000000000000E+00	1.6509556338936E-01	3.0291206913073E-02	3.2764675575336E-02	3.9022824389295E-01	5.9876290173059E-02	2.3650981918615E+01	4.2321331190025E+02
0	9.1061825665545E-01	8.2922560935420E-01	1.0000000000000E+00	1.6509556338936E-01	2.2497557467800E-02	2.4334625351354E-02	2.8982609929456E-01	4.4470670415768E-02	1.7565801402727E+01	3.1432441212849E+02
0	9.9664201021733E-01	9.9329529653003E-01	1.0000000000000E+00	1.6509556338936E-01	2.9609283570543E-02	3.2027068878140E-02	3.8144332656731E-01	5.8528339922999E-02	2.3118545007457E+01	4.1368582634702E+02
0	9.8345214484507E-01	9.6717812120036E-01	1.0000000000000E+00	1.6509556338936E-01	2.0164188021033E-02	2.1810721528699E-02	2.5976633098693E-01	3.9858325107886E-02	1.5743936768765E+01	2.8172376289430E+02
0	9.2718645160510E-01	8.5967471604006E-01	1.0000000000000E+00	1.6509556338936E-01	1.6415402559819E-02	1.7755824020300E-02	2.1147238312745E-01	3.2448142782820E-02	1.2816933648211E+01	2.2934764215416E+02
0	9.1259515006743E-01	8.3282990792660E-01	1.0000000000000E+00	1.6509556338936E-01	1.8929123320807E-02	2.0474805982858E-02	2.4385553778393E-01	3.7416986517930E-02	1.4779614251766E+01	2.6446806807522E+02
0	9.5088176096616E-01	9.0417612333810E-01	1.0000000000000E+00	1.6509556338936E-01	1.6654422592048E-02	1.8014361550167E-02	2.1455157266584E-01	3.2920611009259E-02	1.3003557392740E+01	2.3268710828175E+02
0	9.0887001965201E-01	8.2604471262224E-01	1.0000000000000E+00	1.6509556338936E-01	2.2546119160773E-02	2.4387152413752E-02	2.9045169814322E-01	4.4566661771545E-02	1.7603717743457E+01	3.1500289136417E+02
0	9.1505647261454E-01	8.3732834807377E-01	1.0000000000000E+00	1.6509556338936E-01	2.3764979658690E-02	2.5705540581660E-02	3.0615373976267E-01	4.6975969695894E-02	1.8555388229228E+01	3.3203218932342E+02
0	9.5888869796651E-01	9.1946753508790E-01	1.0000000000000E+00	1.6509556338936E-01	1.9626137813923E-02	2.1228736118550E-02	2.5283486773922E-01	3.8794767276696E-02	1.5323834137788E+01	2.7420639949663E+02
0	9.7393916778370E-01	9.4855750254320E-01	1.0000000000000E+00	1.6509556338936E-01	1.7649832732279E-02	1.9091053225169E-02	2.2737500198941E-01	3.4888227108832E-02	1.3780760734151E+01	2.4659447167454E+02
0	9.0003836242575E-01	8.1006905383803E-01	1.0000000000000E+00	1.6509556338936E-01	2.6554176402910E-02	2.8722492884102E-02	3.4208572987758E-01	5.2489343728363E-02	2.0733156911549E+01	3.7100142534793E+02
0	9.1010988925283E-01	8.2830001051579E-01	1.0000000000000E+00	1.6509556338936E-01	1.8628507000469E-02	2.0149642438308E-02	2.3998283046302E-01	3.6822761597180E-02	1.4544896923494E+01	2.6026800998883E+02
0	9.0394844713714E-01	8.1712279508165E-01	1.0000000000000E+00	1.6509556338936E-01	2.0890663986534E-02	2.2596518852365E-02	2.6912520008256E-01	4.1294342029857E-02	1.6311159790736E+01	2.9187371499948E+02
0	9.2197489908332E-01	8.5003771453970E-01	1.0000000000000E+00	1.6509556338936E-01	1.7623326954994E-02	1.9062383083497E-02	2.2703353976400E-01	3.4835833435099E-02	1.3760065366643E+01	2.4622414645701E+02
0	9.3685175275112E-01	8.7769120663284E-01	1.0000000000000E+00	1.6509556338936E-01	1.3768439329505E-02	1.4892719497922E-02	1.7737272457046E-01	2.7215920147698E-02	1.0750219050834E+01	1.9236562032867E+02
0	9.4860458976243E-01	8.9985066771834E-01	1.0000000000000E+00	1.6509556338936E-01	1.5645745457786E-02	1.6923319547146E-02	2.0155723051606E-01	3.0926770190854E-02	1.2215995354270E+01	2.1859438520689E+02
0	9.2395183386097E-01	8.5368699129504E-01	1.0000000000000E+00	1.6509556338936E-01	1.3808885114221E-02	1.4936467936815E-02	1.7789376975654E-01	2.7295868878328E-02	1.0781798595543E+01	1.9293070822865E+02
0	9.9651782616437E-01	9.9304777786336E-01	1.0000000000000E+00	1.6509556338936E-01	1.2990605817943E-02	1.4051370959679E-02	1.6735223888533E-01	2.5678385338397E-02	1.0142896722264E+01	1.8149812675274E+02
0	9.2387692605984E-01	8.5354857450578E-01	1.0000000000000E+00	1.6509556338936E-01	1.5110115382908E-02	1.6343951888335E-02	1.9465694476331E-01	2.9867996207999E-02	1.1797782331186E+01	2.1111083466389E+02
0	9.2250053335006E-01	8.5100723403114E-01	1.0000000000000E+00	1.6509556338936E-01	1.4694635685258E-02	1.5894545645108E-02	1.8930450326924E-01	2.9046722133023E-02	1.1473381166027E+01	2.0530596398395E+02
0	9.2869893542369E-01	8.6248171265710E-01	1.0000000000000E+00	1.6509556338936E-01	1.6544157235348E-02	1.7895092329569E-02	2.1313107276199E-01	3.2702650710986E-02	1.2917463630776E+01	2.3114653688983E+02
0	9.2180482749589E-01	8.4972413999472E-01	1.0000000000000E+00	1.6509556338936E-01	1.9608589414020E-02	2.1209754780787E-02	2.5260879945159E-01	3.8760079550728E-02	1.5310132574493E+01	2.7396122219278E+02
0	9.7986412304762E-01	9.6013369963587E-01	1.0000000000000E+00	1.6509556338936E-01	1.6391005592277E-02	1.7729434886026E-02	2.1115808776682E-01	3.2399917569737E-02	1.2797884812029E+01	2.2900678015207E+02
0	9.4626810721836E-01	9.2786558973322E-01	1.0000000000000E+00	1.6509556338936E-01	1.5489623688483E-02	1.6754449447775E-02	1.9954598269607E-01	3.0618166034276E-02	1.2094097499441E+01	2.1641313137847E+02
0	9.2070347353809E-01	8.4769488618511E-01	1.0000000000000E+00	1.6509556338936E-01	2.3655442978115E-02	2.5587059538202E-02	3.0474262707161E-01	4.6759449763574E-02	1.8469863408142E+01	3.3050179862311E+02
0	9.3051118087246E-01	8.6585105772867E-01	1.0000000000000E+00	1.6509556338936E-01	2.9373734688307E-02	3.1772285939621E-02	3.7840885432163E-01	5.8062733079957E-02	2.2934631491871E+01	4.1039485735884E+02
0	8.8842192490992E-01	7.8929351666064E-01	1.0000000000000E+00	1.6509556338936E-01	2.2271467518576E-02	2.4090073727563E-02	2.8691348230638E-01	4.4023760939899E-02	1.7389273299492E+01	3.1116559853374E+02
0	8.5476902273236E-01	7.3063008222284E-01	1.0000000000000E+00	1.6509556338936E-01	3.9727142507336E-02	4.2971115001240E-02	5.1178723581437E-01	7.8528198607007E-02	3.1018438182922E+01	5.5504739712457E+02
0	8.4873788452996E-01	7.2035599663639E-01	1.0000000000000E+00	1.6509556338936E-01	2.5421914904838E-02	2.7497775072190E-02	3.2749930493624E-01	5.0251215079185E-02	1.9849101802920E+01	3.5518204449885E+02
0	8.4636226898123E-01	7.1632909035505E-01	1.0000000000000E+00	1.6509556338936E-01	2.3015364856883E-02	2.4894714989330E-02	2.9649678325564E-01	4.5494214494796E-02	1.7970098703646E+01	3.2155895318488E+02
